Customer Name,Vessel name,Required del. date,Del Conf Date,Pricing Date,Plant,Port name,Product Name,Net weight,Net amount
Master and Owners of AAL GENO,AAL GENOA,8/5/2022,10/5/2022,9/5/2022,AJ80,HOUSTON (Texas),AURELIA TI 4040          BULK   MAR   US,3640,6548
SIGMA SEAWAYS SA,JOHNNY RANGER,10/5/2022,17/05/2022,13/05/2022,AZ10,MONTREAL,ATLANTA MARINE D 3005    BULK   MAR   US,3560,8714
SIGMA SEAWAYS SA,JOHNNY RANGER,10/5/2022,17/05/2022,13/05/2022,AZ10,MONTREAL,TALUSIA LS 40            BULK   MAR   US,11096,28926
ENDO TWO MARITIME LIMITED,ENDO BREEZE,9/5/2022,16/05/2022,11/5/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4040          BULK   MAR   US,15803,31488
ENDO TWO MARITIME LIMITED,ENDO BREEZE,9/5/2022,16/05/2022,11/5/2022,AB90,NEWARK - ELIZABETH (,VISGA 15                 205L   MAR   US,349,2482
Wallem Ship Management Ltd.,SONANGOL CABINDA,15/05/2022,23/05/2022,16/05/2022,AJ80,HOUSTON (Texas),AURELIA TI 4020          BULK   MAR   US,6301,15060
Wallem Ship Management Ltd.,SONANGOL CABINDA,15/05/2022,23/05/2022,16/05/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,18605,38221
Wallem Ship Management Ltd.,SONANGOL CABINDA,15/05/2022,23/05/2022,16/05/2022,AJ80,HOUSTON (Texas),VISGA 32                 205L   MAR   US,711,5277
Wallem Ship Management Ltd.,SONANGOL CABINDA,15/05/2022,23/05/2022,16/05/2022,AJ80,HOUSTON (Texas),EPONA Z 320              205L   MAR C,552,4413
LIBERTY MARITIME CORPORATION,LIBERTY PASSION,16/05/2022,17/05/2022,14/05/2022,AY40,BEAUMONT (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,3559,6563
SWIRE SHIPPING PTE LTD,LIANGCHOW,23/05/2022,25/05/2022,25/05/2022,AB90,MOREHEAD CITY (North,DISOLA W 15W40           20L    MAR C,35,283
SWIRE SHIPPING PTE LTD,LIANGCHOW,23/05/2022,25/05/2022,25/05/2022,AB90,MOREHEAD CITY (North,TALUSIA UNIVERSAL        BULK   MAR   US,7412,17903
Maersk A/S,MAERSK INVERNESS,16/06/2022,27/06/2022,16/06/2022,AB90,PHILADELPHIA (Pennsy,BIONEPTAN HT 100         205L   MAR C,375,4851
Wilhelmsen Ship Management Sdn Bhd,Tongala,31/05/2022,2/6/2022,1/6/2022,AK10,SAVANNAH (Georgia),BARELF CH 100            20L    MAR C,38,1088
Wilhelmsen Ship Management Sdn Bhd,Tongala,31/05/2022,2/6/2022,1/6/2022,AK10,SAVANNAH (Georgia),CERAN AD PLUS            18K    TOT C,72,1181
MARINEPOOL SOLUTIONS LIMITED,SEALAND GUAYAQUIL,12/5/2022,16/05/2022,16/05/2022,AZ70,LONG BEACH (Californ,TALUSIA HR 70            BULK   MAR   US,14098,25748
MARINEPOOL SOLUTIONS LIMITED,SEALAND GUAYAQUIL,12/5/2022,16/05/2022,16/05/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,26690,45564
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),CERAN XM 220             18K    TOT C,108,1663
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),CERAN AD PLUS            18K    TOT C,198,2976
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),DISOLA W 15W40           205L   MAR C,363,1421
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),BARELF CH 100            20L    MAR C,191,5571
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),BARELF SM 46             20L    MAR C,839,21427
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),EPONA SA 220             205L   MAR C,360,9101
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),BARELF CH 68             20L    MAR C1,192,5583
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),EPONA SA 220             20L    MAR C,102,2690
TRADER DI DE BLASIO V. & C. SRL,NACC PROVIDENCE,21/05/2022,31/05/2022,25/05/2022,AB90,NEW YORK (New York),AURELIA TI 4030          208L   MAR   US,2830,6155
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,18832,39038
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,7360,14034
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,5338,8895
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),EPONA Z 220              20L    MAR C,36,145
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),BARELF SM 46             20L    MAR C,50,907
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),DISOLA W 15W40           20L    MAR C,35,154
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),VISGA 32                 205L   MAR   US,178,650
MARINEPOOL SOLUTIONS LIMITED,VEGA SONG,17/05/2022,24/05/2022,21/05/2022,AJ80,HOUSTON (Texas),EPONA Z 150              20L    MAR C,71,287
ENEOS CORPORATION,MAERSK STADELHORN,19/05/2022,25/05/2022,24/05/2022,AK10,SAVANNAH (Georgia),VISGA 15                 20L    MAR C,51,640
CONTAINERSHIPS - CMA CGM GMBH FOR,ANL WARRNAMBOOL,13/05/2022,18/05/2022,15/05/2022,AZ70,LONG BEACH (Californ,EPONA Z 150              20L    MAR C,89,615
CONTAINERSHIPS - CMA CGM GMBH FOR,ANL WARRNAMBOOL,13/05/2022,18/05/2022,15/05/2022,AZ70,LONG BEACH (Californ,EPONA Z 220              205L   MAR C,365,1787
MASTER & OWNERS OF PYXIS PIONEER,PYXIS PIONEER,14/05/2022,18/05/2022,14/05/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,25424,56178
MASTER & OWNERS OF PYXIS PIONEER,PYXIS PIONEER,14/05/2022,18/05/2022,14/05/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,3680,7715
MASTER & OWNERS OF PYXIS PIONEER,PYXIS PIONEER,14/05/2022,18/05/2022,14/05/2022,AJ80,HOUSTON (Texas),DISOLA W 15W40           20L    MAR C,18,112
MASTER & OWNERS OF PYXIS PIONEER,PYXIS PIONEER,14/05/2022,18/05/2022,14/05/2022,AJ80,HOUSTON (Texas),BARELF CH 100            20L    MAR C,38,994
MASTER & OWNERS OF PYXIS PIONEER,PYXIS PIONEER,14/05/2022,18/05/2022,14/05/2022,AJ80,HOUSTON (Texas),VISGA 46                 20L    MAR C,17,89
Gulf Ship Management LLC,GULF MISHREF,19/05/2022,24/05/2022,20/05/2022,AJ80,HOUSTON (Texas),AURELIA TI 3030          BULK   MAR   US,4550,13750
TOTE Services,RESOLVE,12/5/2022,24/05/2022,19/05/2022,AY40,GALVESTON (Texas),VISGA 68                 205L   MAR   US,180,1081
TOTE Services,RESOLVE,12/5/2022,24/05/2022,19/05/2022,AY40,GALVESTON (Texas),BARELF CH 100            20L    MAR C,96,2447
TOTE Services,RESOLVE,12/5/2022,24/05/2022,19/05/2022,AY40,GALVESTON (Texas),EPONA Z 150              205L   MAR C,365,2283
TOTE Services,RESOLVE,12/5/2022,24/05/2022,19/05/2022,AJ80,GALVESTON (Texas),VISGA 32                 205L   MAR   US,533,3205
FAIRMONT CANADA,WINDSOR ADVENTURE,12/5/2022,17/05/2022,14/05/2022,AJ80,PORT ARTHUR (Texas),AURELIA TI 4020          208L   MAR   US,936,2579
FAIRMONT CANADA,WINDSOR ADVENTURE,12/5/2022,17/05/2022,14/05/2022,AJ80,PORT ARTHUR (Texas),BARELF CH 100            20L    MAR C,96,1572
FAIRMONT CANADA,WINDSOR ADVENTURE,12/5/2022,17/05/2022,14/05/2022,AJ80,PORT ARTHUR (Texas),TALUSIA HR 70            208L   MAR   US,11694,30326
FANTASEA SHIP MANAGEMENT PTE. LTD,SC TAURUS,9/6/2022,14/06/2022,13/06/2022,AJ80,HOUSTON (Texas),EPONA Z 100              20L    MAR C,88,600
FANTASEA SHIP MANAGEMENT PTE. LTD,SC TAURUS,9/6/2022,14/06/2022,13/06/2022,AJ80,HOUSTON (Texas),AURELIA TI 4020          BULK   MAR   US,3600,7838
FANTASEA SHIP MANAGEMENT PTE. LTD,SC TAURUS,9/6/2022,14/06/2022,13/06/2022,AJ80,HOUSTON (Texas),BIOMULTIS EP 2           18K    TOT C,54,1026
FANTASEA SHIP MANAGEMENT PTE. LTD,SC TAURUS,9/6/2022,14/06/2022,13/06/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,9302,20185
FANTASEA SHIP MANAGEMENT PTE. LTD,SC TAURUS,9/6/2022,14/06/2022,13/06/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,10358,23428
FANTASEA SHIP MANAGEMENT PTE. LTD,SC TAURUS,9/6/2022,14/06/2022,13/06/2022,AJ80,HOUSTON (Texas),EPONA Z 220              20L    MAR C,360,2450
Torm A/S,TORM RESILIENCE,13/05/2022,1/6/2022,13/05/2022,AZ70,SAN FRANCISCO (Calif,BARELF SM 46             20L    MAR C,34,778
Torm A/S,TORM RESILIENCE,13/05/2022,1/6/2022,13/05/2022,AZ70,SAN FRANCISCO (Calif,EPONA Z 150              20L    MAR C,36,259
Torm A/S,TORM RESILIENCE,13/05/2022,1/6/2022,13/05/2022,AZ70,SAN FRANCISCO (Calif,PLANETELF ACD 46         20L    TOT C,19,655
Torm A/S,TORM RESILIENCE,13/05/2022,1/6/2022,13/05/2022,AZ70,SAN FRANCISCO (Calif,BIOMULTIS EP 2           18K    TOT C,36,742
Torm A/S,TORM RESILIENCE,13/05/2022,1/6/2022,13/05/2022,AZ70,SAN FRANCISCO (Calif,DISOLA W 15W40           20L    MAR C,71,621
FLEET MANAGEMENT LIMITED,SPAR SCORPIO,12/5/2022,18/05/2022,16/05/2022,AY40,HOUSTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,9302,19600
FLEET MANAGEMENT LIMITED,SPAR SCORPIO,12/5/2022,18/05/2022,16/05/2022,AY40,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,7117,12800
FLEET MANAGEMENT LIMITED,SPAR SCORPIO,12/5/2022,18/05/2022,16/05/2022,AY40,HOUSTON (Texas),AURELIA TI 3030          208L   MAR   US,1887,4659
FLEET MANAGEMENT LIMITED,IPSEA COLOSSUS,23/05/2022,25/05/2022,24/05/2022,AY40,HOUSTON (Texas),AURELIA TI 4040          208L   MAR   US,1321,3669
FLEET MANAGEMENT LIMITED,IPSEA COLOSSUS,23/05/2022,25/05/2022,24/05/2022,AY40,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,11040,24840
FLEET MANAGEMENT LIMITED,IPSEA COLOSSUS,23/05/2022,25/05/2022,24/05/2022,AY40,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8007,15480
Master and Owners of JS INEOS MARLI,JS INEOS MARLIN,18/06/2022,21/06/2022,20/06/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,27599,59032
Master and Owners of JS INEOS MARLI,JS INEOS MARLIN,18/06/2022,21/06/2022,20/06/2022,AJ80,HOUSTON (Texas),VISGA 100                205L   MAR   US,543,1995
STI BERYL SHIPPING COMPANY,STI BERYL,13/05/2022,17/05/2022,13/05/2022,AJ80,HOUSTON (Texas),BARELF CH 100            20L    MAR C,77,2497
STI BERYL SHIPPING COMPANY,STI BERYL,13/05/2022,17/05/2022,13/05/2022,AJ80,HOUSTON (Texas),EPONA Z 320              205L   MAR C,184,1262
Neptune Pacific Direct Line Pte Ltd,CAPITAINE BARET,4/6/2022,6/6/2022,4/6/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,9200,17034
Neptune Pacific Direct Line Pte Ltd,CAPITAINE BARET,4/6/2022,6/6/2022,4/6/2022,AJ80,HOUSTON (Texas),VISGA 32                 20L    MAR C,35,233
Neptune Pacific Direct Line Pte Ltd,CAPITAINE BARET,4/6/2022,6/6/2022,4/6/2022,AJ80,HOUSTON (Texas),EPONA Z 150              20L    MAR C,36,249
Neptune Pacific Direct Line Pte Ltd,CAPITAINE BARET,4/6/2022,6/6/2022,4/6/2022,AJ80,HOUSTON (Texas),BARELF SM 46             20L    MAR C,17,474
Eagle Shipping International (USA),CRANE,21/05/2022,2/6/2022,31/05/2022,AK00,NEW ORLEANS (Louisia,CERAN XM 220             18K    TOT C,108,2244
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,16/05/2022,18/05/2022,17/05/2022,AB90,MARCUS HOOK (Pennsyl,BIOMULTIS EP 2           18K    TOT C,36,582
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,16/05/2022,18/05/2022,17/05/2022,AB90,MARCUS HOOK (Pennsyl,DISOLA W 15W40           20L    MAR C,18,126
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,16/05/2022,18/05/2022,17/05/2022,AB90,MARCUS HOOK (Pennsyl,BIOADHESIVE PLUS         18K    TOT C,36,605
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,16/05/2022,18/05/2022,17/05/2022,AB90,MARCUS HOOK (Pennsyl,BARELF CH 100            20L    MAR C,57,1536
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,16/05/2022,18/05/2022,17/05/2022,AB90,MARCUS HOOK (Pennsyl,EPONA Z 150              20L    MAR C,53,354
THE OWNERS OF CRYSTAL ANGEL,CRYSTAL ANGEL,16/05/2022,18/05/2022,17/05/2022,AB90,MARCUS HOOK (Pennsyl,EPONA Z 220              20L    MAR C,180,1190
NAVIGATOR AURORA LLC,NAVIGATOR AURORA,30/05/2022,7/6/2022,3/6/2022,AB90,MARCUS HOOK (Pennsyl,TALUSIA UNIVERSAL 100    BULK   MAR   US,7029,22929
NAVIGATOR AURORA LLC,NAVIGATOR AURORA,30/05/2022,7/6/2022,3/6/2022,AB90,MARCUS HOOK (Pennsyl,ATLANTA MARINE D 3005    BULK   MAR   US,3601,9558
NAVIGATOR AURORA LLC,NAVIGATOR AURORA,30/05/2022,7/6/2022,3/6/2022,AB90,MARCUS HOOK (Pennsyl,TALUSIA LS 40            BULK   MAR   US,5530,16586
Master & Owners of La Stella,LA STELLA,26/05/2022,31/05/2022,27/05/2022,AK00,NEW ORLEANS (Louisia,CERAN XM 220             18K    TOT C,90,1153
Master & Owners of La Stella,LA STELLA,26/05/2022,31/05/2022,27/05/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL 100    BULK   MAR   US,5650,15106
Master & Owners of La Stella,LA STELLA,26/05/2022,31/05/2022,27/05/2022,AK00,NEW ORLEANS (Louisia,BIOADHESIVE PLUS         18K    TOT C,90,1451
MLT International NV,FUJI BAY,22/05/2022,26/05/2022,23/05/2022,AB90,WILMINGTON (Delaware,TALUSIA LS 40            BULK   MAR   US,5555,13704
MLT International NV,FUJI BAY,22/05/2022,26/05/2022,23/05/2022,AB90,WILMINGTON (Delaware,PRESLIA 68               20L    TOT C,18,78
MLT International NV,FUJI BAY,22/05/2022,26/05/2022,23/05/2022,AB90,WILMINGTON (Delaware,VISGA 15                 205L   MAR   US,175,713
MLT International NV,FUJI BAY,22/05/2022,26/05/2022,23/05/2022,AB90,WILMINGTON (Delaware,EPONA Z 220              20L    MAR C,36,150
Master&Owners of MV SC MARIGOT,SC MARIGOT,17/05/2022,19/05/2022,17/05/2022,AB90,NEWARK - ELIZABETH (,VISGA 15                 205L   MAR   US,349,1903
Master&Owners of MV SC MARIGOT,SC MARIGOT,17/05/2022,19/05/2022,17/05/2022,AB90,NEWARK - ELIZABETH (,VISGA 32                 205L   MAR   US,178,881
Master&Owners of MV SC MARIGOT,SC MARIGOT,17/05/2022,19/05/2022,17/05/2022,AB90,NEWARK - ELIZABETH (,BARELF CH 100            20L    MAR C,19,480
Master&Owners of MV SC MARIGOT,SC MARIGOT,17/05/2022,19/05/2022,17/05/2022,AB90,NEWARK - ELIZABETH (,ATLANTA MARINE D 3005    BULK   MAR   US,4480,9400
MASTER OF PS CAPRI,PS CAPRI,17/05/2022,25/05/2022,20/05/2022,AK00,NEW ORLEANS (Louisia,ATLANTA MARINE D 3005    BULK   MAR   US,5338,9881
MASTER OF PS CAPRI,PS CAPRI,17/05/2022,25/05/2022,20/05/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,6440,13627
Master&Owner of SHEFFIELD,SHEFFIELD,18/05/2022,31/05/2022,19/05/2022,AZ70,LOS ANGELES (Califor,TALUSIA LS 40            BULK   MAR   US,7360,15896
Master&Owner of SHEFFIELD,SHEFFIELD,18/05/2022,31/05/2022,19/05/2022,AZ70,LOS ANGELES (Califor,ATLANTA MARINE D 3005    BULK   MAR   US,8897,17270
FLEET MANAGEMENT LIMITED,CELSIUS MIAMI,19/05/2022,24/05/2022,22/05/2022,AJ80,HOUSTON (Texas),AURELIA TI 4030          208L   MAR   US,1887,4472
FLEET MANAGEMENT LIMITED,CELSIUS MIAMI,19/05/2022,24/05/2022,22/05/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,9200,18100
FLEET MANAGEMENT LIMITED,CELSIUS MIAMI,19/05/2022,24/05/2022,22/05/2022,AJ80,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,4448,7600
Gregale Maritime Ltd,AQUALEGACY,22/05/2022,31/05/2022,24/05/2022,AZ70,LONG BEACH (Californ,CERAN XM 220             18K    TOT C,36,489
Gregale Maritime Ltd,AQUALEGACY,22/05/2022,31/05/2022,24/05/2022,AZ70,LONG BEACH (Californ,AURELIA TI 4020          BULK   MAR   US,3600,9562
Gregale Maritime Ltd,AQUALEGACY,22/05/2022,31/05/2022,24/05/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,10676,26862
Gregale Maritime Ltd,AQUALEGACY,22/05/2022,31/05/2022,24/05/2022,AZ70,LONG BEACH (Californ,TALUSIA LS 40            BULK   MAR   US,13799,36664
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,ATLANTA MARINE D 3005    BULK   MAR   US,13111,27514
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,TALUSIA LS 40            BULK   MAR   US,13790,32034
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,TALUSIA HR 70            BULK   MAR   US,14067,30937
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,PLANETELF ACD 100 FY     20L    TOT C,77,2172
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,BARELF CH 100            20L    MAR C,19,480
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,EPONA Z 220              20L    MAR C,18,97
Master&Owner MSC Qingdao,MSC QINGDAO,21/05/2022,26/05/2022,23/05/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4030          208L   MAR   US,755,2094
International Seaways Inc.,ATLANTIC MIRAGE,20/05/2022,9/6/2022,8/6/2022,AZ70,LONG BEACH (Californ,TALUSIA LS 40            BULK   MAR   US,9200,23974
International Seaways Inc.,ATLANTIC MIRAGE,20/05/2022,9/6/2022,8/6/2022,AZ70,LONG BEACH (Californ,VISGA 32                 20L    MAR C,35,235
International Seaways Inc.,ATLANTIC MIRAGE,20/05/2022,9/6/2022,8/6/2022,AZ70,LONG BEACH (Californ,CERAN XM 220             18K    TOT C,54,880
International Seaways Inc.,ATLANTIC MIRAGE,20/05/2022,9/6/2022,8/6/2022,AZ70,LONG BEACH (Californ,CERAN AD PLUS            18K    TOT C,54,859
TOTE Services,RESOLVE,20/05/2022,24/05/2022,19/05/2022,AY40,GALVESTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,16744,35460
TOTE Services,RESOLVE,20/05/2022,24/05/2022,19/05/2022,AY40,GALVESTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8897,17700
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),TALUSIA UNIVERSAL 100    BULK   MAR   US,9416,24500
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),TALUSIA LS 40            208L   MAR   US,1907,5304
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),VISGA 68                 205L   MAR   US,360,1719
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),VISGA 15                 20L    MAR C,17,93
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),NEPTUNA 2T SUPER SPORT   20L    TOT C,17,151
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),VISGA 32                 20L    MAR C,17,87
MASTER & OWNERS OF NORD YUCATAN,NORD YUCATAN,3/6/2022,6/6/2022,4/6/2022,AJ80,MOBILE (Alabama),EPONA Z 220              20L    MAR C,180,933
MASTER & OWNERS OF HAMBURG WAY,HAMBURG WAY,18/05/2022,23/05/2022,22/05/2022,AK10,PORT EVERGLADES (Flo,TALUSIA UNIVERSAL 100    BULK   MAR   US,12429,29172
MASTER & OWNERS OF HAMBURG WAY,HAMBURG WAY,18/05/2022,23/05/2022,22/05/2022,AK10,PORT EVERGLADES (Flo,TALUSIA LS 40            BULK   MAR   US,1840,3920
ENEOS CORPORATION,FJ AZALEA,25/05/2022,27/05/2022,26/05/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,6440,14037
ENEOS CORPORATION,FJ AZALEA,25/05/2022,27/05/2022,26/05/2022,AK00,NEW ORLEANS (Louisia,TALUSIA HR 70            BULK   MAR   US,7049,15055
ENEOS CORPORATION,FJ AZALEA,25/05/2022,27/05/2022,26/05/2022,AK00,NEW ORLEANS (Louisia,EPONA Z 150              20L    MAR C,36,242
SAVAL SHIPPING CO,PORTO CHELI,31/05/2022,2/6/2022,31/05/2022,AB90,NEWARK - ELIZABETH (,ATLANTA MARINE D 3005    BULK   MAR   US,22052,37603
SAVAL SHIPPING CO,PORTO CHELI,31/05/2022,2/6/2022,31/05/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4030          208L   MAR   US,1887,4197
REEFERSHIP MARINE SERVICES LLC,TROPICAL SKY,14/06/2022,14/06/2022,14/06/2022,AK10,JACKSONVILLE (Florid,AURELIA TI 4030          208L   MAR   US,1887,5930
REEFERSHIP MARINE SERVICES LLC,TROPICAL SKY,14/06/2022,14/06/2022,14/06/2022,AK10,JACKSONVILLE (Florid,BARELF SM 68             20L    MAR C,51,1279
REEFERSHIP MARINE SERVICES LLC,TROPICAL SKY,14/06/2022,14/06/2022,14/06/2022,AK10,JACKSONVILLE (Florid,EPONA Z 220              20L    MAR C,54,398
REEFERSHIP MARINE SERVICES LLC,TROPICAL SKY,14/06/2022,14/06/2022,14/06/2022,AK10,JACKSONVILLE (Florid,TALUSIA LS 40            BULK   MAR   US,6616,19452
SSC SHIP MANAGEMENT PTE LTD,SIRIUS LEADER,24/05/2022,27/05/2022,25/05/2022,AY40,FREEPORT (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,13345,32550
SSC SHIP MANAGEMENT PTE LTD,SIRIUS LEADER,24/05/2022,27/05/2022,25/05/2022,AY40,FREEPORT (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,4651,11678
SSC SHIP MANAGEMENT PTE LTD,SIRIUS LEADER,24/05/2022,27/05/2022,25/05/2022,AY40,FREEPORT (Texas),BIONEPTAN HT 100         205L   MAR C,563,14290
SSC SHIP MANAGEMENT PTE LTD,SIRIUS LEADER,24/05/2022,27/05/2022,25/05/2022,AY40,FREEPORT (Texas),PLANETELF ACD 32         20L    TOT C,39,1293
SSC SHIP MANAGEMENT PTE LTD,SIRIUS LEADER,24/05/2022,27/05/2022,25/05/2022,AY40,FREEPORT (Texas),DACNIS 100               208L   TOT C,183,1096
Wilhelmsen Ship Management Sdn Bhd,Tamerlane,23/05/2022,26/05/2022,24/05/2022,AB90,BALTIMORE (Maryland),BIOADHESIVE PLUS         18K    TOT C,144,3060
Wilhelmsen Ship Management Sdn Bhd,Tamerlane,23/05/2022,26/05/2022,24/05/2022,AB90,BALTIMORE (Maryland),BARELF CH 100            20L    MAR C,57,1502
Wilhelmsen Ship Management Sdn Bhd,Tamerlane,23/05/2022,26/05/2022,24/05/2022,AB90,BALTIMORE (Maryland),VISGA 15                 20L    MAR C,85,635
Wilhelmsen Ship Management Sdn Bhd,Tamerlane,23/05/2022,26/05/2022,24/05/2022,AB90,BALTIMORE (Maryland),BIONEPTAN HT 100         205L   MAR C,375,8571
DRAX SHIPPING CO. C/O,WONDER BELLATRIX,19/05/2022,24/05/2022,20/05/2022,AJ80,NEDERLAND (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,4448,9531
DRAX SHIPPING CO. C/O,WONDER BELLATRIX,19/05/2022,24/05/2022,20/05/2022,AJ80,NEDERLAND (Texas),TALUSIA LS 40            BULK   MAR   US,4600,10313
DRAX SHIPPING CO. C/O,WONDER BELLATRIX,19/05/2022,24/05/2022,20/05/2022,AY40,NEDERLAND (Texas),DISOLA M 4015            208L   MAR   US,2995,7777
TOTE Services,ARC DEFENDER,22/05/2022,24/05/2022,23/05/2022,AJ80,GALVESTON (Texas),EPONA Z 220              20L    MAR C,72,548
TOTE Services,ARC DEFENDER,22/05/2022,24/05/2022,23/05/2022,AJ80,GALVESTON (Texas),VISGA 32                 20L    MAR C,69,513
TOTE Services,ARC DEFENDER,22/05/2022,24/05/2022,23/05/2022,AJ80,GALVESTON (Texas),DISOLA W 15W40           20L    MAR C,35,290
