player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Blaine McAllister,155392,QB,PRINCETON,1,1.6,1.6,,,1,272,0.0,1,1,6.0,1.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Dior Scott,128211,WR,HAWAII,1,8.9,8.9,,,1,180,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-1.0,8.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Damon Ward,100880,WR,N TEXAS,1,4.2,4.2,,,1,251,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,4.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Devaughn Vele,100637,WR,UTAH,1,3.1,3.1,,,1,328,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,9.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Chase Griffin,100579,QB,UCLA,1,2.1,2.1,,,1,324,100.0,1,1,12.0,2.1,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Chris Faddoul,60270,K,FL A&M,1,1.9,1.9,,,1,164,100.0,1,1,10.0,1.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Demarcus Jones II,99614,HB,NC STATE,1,3.6,3.6,,,1,248,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.6,0,0,0.0,0.0,0,1,,1,100.0,0,0,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Simon Romfo,148126,QB,N DAKOTA,1,3.0,3.0,,,1,249,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Josh Henderson,99594,HB,INDIANA,1,6.2,,6.2,,1,190,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.2,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Tommy Rittenhouse,148028,QB,ILL STATE,1,1.5,1.5,,,1,188,100.0,1,1,-2.0,1.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Marcus Major,99488,HB,OKLAHOMA,1,0.7,0.7,,,1,261,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jordan Moore,143865,WR,DUKE,1,7.0,,,7.0,1,154,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.0,0,0,,,0,1,,1,100.0,0,0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Maleek Huggins,147957,WR,GARD-WEBB,1,3.3,3.3,,,1,171,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,32.0,3.3,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,45,45.0
Stephen Kotsanlee,128385,P,UTAH ST,1,1.9,1.9,,,1,329,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Tanner McGee,98215,QB,S ALABAMA,1,4.3,,4.3,,1,288,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.3,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Jacurri Brown,156344,QB,MIAMI FL,1,2.2,2.2,,,1,220,0.0,1,1,6.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Logan Smothers,129713,QB,NEBRASKA,1,1.4,1.4,,,1,238,100.0,1,1,-1.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Joshua Cephus,98095,WR,UTSA,1,3.5,3.5,,,1,331,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-5.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Quaterrius Tolbert,156584,WR,MIDDLE TN,1,3.2,3.2,,,1,224,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-8.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
KeAndre Lambert-Smith,129789,WR,PENN STATE,1,3.1,3.1,,,1,266,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,3.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Elisha Cummings,147611,HB,IDAHO,1,2.6,2.6,,,1,185,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,2.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,14,14.0
Alonza Barnett III,156710,QB,JAMES MAD,1,1.5,1.5,,,1,197,100.0,1,1,-2.0,1.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Luke Elzinga,130433,P,C MICHIGAN,1,1.7,1.7,,,1,134,100.0,1,1,15.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Peter Zamora,156788,QB,MARSHALL,1,1.7,1.7,,,1,214,0.0,1,1,4.0,1.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Weston Eget,97802,QB,NEW MEX ST,1,1.6,1.6,,,1,242,100.0,1,1,6.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Anthony Sambucci,130663,WR,W MICHIGAN,2,3.5,3.5,,,1,347,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,33.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,31,31.0
Jadon Haselwood,97791,WR,ARKANSAS,1,4.8,,4.8,,1,111,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Zakhari Franklin,97620,WR,UTSA,1,4.3,4.3,,,1,331,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Jay Butterfield,131706,QB,OREGON,1,1.6,1.6,,,1,264,100.0,1,1,-7.0,1.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jensen Jones,133209,QB,AIR FORCE,1,2.9,2.9,,,1,101,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-3.0,2.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Walker Howard,157112,QB,LSU,1,2.8,,2.8,,1,211,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Ryan Davis,97321,WR,UAB,1,3.0,3.0,,,1,321,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-4.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Chase Roberts,147528,WR,BYU,1,3.0,3.0,,,1,128,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0
Zay Flowers,97268,WR,BOSTON COL,2,7.9,,,7.9,1,121,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.9,0,0,0.0,,0,1,,1,100.0,0,1,0,0,2,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Ashton Daniels,157259,QB,STANFORD,1,2.4,2.4,,,1,300,100.0,1,1,-2.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cooper Willman,138032,WR,E ILLINOIS,1,3.4,3.4,,,1,158,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,21.0,3.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Dashaun Davis,97178,WR,APP STATE,1,2.22,2.22,,,1,108,100.0,1,1,22.0,2.22,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,17,17.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jacoby Jones,157518,WR,OHIO,1,3.3,3.3,,,1,259,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,2.0,3.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Isaiah Williams,97156,WR,ILLINOIS,2,5.2,,5.2,,1,187,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.2,0,0,0.0,,0,1,,1,100.0,0,0,0,0,2,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Lewis Halton,138041,K,MURRAY ST,1,1.7,1.7,,,1,236,100.0,1,1,13.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Rontavius Groves,40901,WR,TEXAS ST,1,3.3,3.3,,,1,314,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,30.0,3.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Terrell Vaughn,157634,WR,UTAH ST,2,3.5,3.5,,,1,329,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-7.0,3.5,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Romello Brinson,143936,WR,MIAMI FL,1,5.6,,5.6,,1,220,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.6,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Jordyn Tyson,157690,WR,COLORADO,1,3.3,3.3,,,1,143,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,36.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,37,37.0
Ollie Gordon,157792,HB,OKLA STATE,1,4.4,,4.4,,1,262,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.4,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Kobe Paysour,143974,WR,N CAROLINA,1,4.2,4.2,,,1,245,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-6.0,4.2,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ron Cook Jr.,97070,HB,BUFFALO,1,3.2,3.2,,,1,126,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Nick Evers,158082,QB,OKLAHOMA,1,2.3,2.3,,,1,261,0.0,1,1,5.0,2.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Hunter Nichols,91542,S,SAN DIEGO,1,2.8,2.8,,,1,283,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-1.0,2.8,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Anthony Paoletti,91403,QB,DELAWARE,1,2.1,2.1,,,1,151,0.0,1,1,11.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
LeQuint Allen,158290,HB,SYRACUSE,1,4.0,4.0,,,1,304,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,14.0,4.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
OJ Arnold,158336,HB,GA SOUTHRN,1,2.4,2.4,,,1,174,100.0,1,1,27.0,2.4,0,0,0.0,0.0,0,0,100.0,1,100.0,1,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Bennie Barnes Jr.,168373,QB,LINCOK,1,7.8,7.8,,,1,1452,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,5.0,7.8,0,0,0.0,0.0,0,1,,1,100.0,0,0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Garrett Oakey,89496,WR,COLGATE,1,2.9,2.9,,,1,142,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,29.0,2.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Alex Orji,158545,QB,MICHIGAN,1,1.2,1.2,,,1,222,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Deveon Bryant,89422,QB,TENN STATE,1,2.1,2.1,,,1,308,100.0,1,1,9.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kaleb Mosley,89402,P,TENN STATE,1,2.0,2.0,,,1,308,100.0,1,1,-3.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Montrell Johnson Jr.,147141,HB,FLORIDA,1,3.1,3.1,,,1,163,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Richard McCollum,89250,K,W CAROLINA,1,2.6,2.6,,,1,344,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Tetairoa McMillan,158735,WR,ARIZONA,1,6.5,6.5,,,1,109,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,10.0,6.5,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
LaMartez Brooks,88738,WR,MURRAY ST,1,0.6,0.6,,,1,236,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Sam Schnee,88668,WR,N IOWA,1,1.3,1.3,,,1,255,100.0,1,1,26.0,1.3,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Dylan Laube,88664,HB,NEW HAMP,1,1.0,1.0,,,1,240,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Isaiah Esdale,88318,WR,RICE,1,5.5,,,5.5,1,275,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,0,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Jeremiah Hixon,87662,WR,ALABAMA ST,1,3.6,3.6,,,1,105,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,26.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,45,45.0
Gannon Carothers,159278,HB,CORNELL,1,3.5,3.5,,,1,147,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,33.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Austin Ewing,87542,QB,SO UTAH,1,5.1,5.1,,,1,298,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-6.0,5.1,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0,0,0,1,0.0,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Will Lynch,159474,P,LIUSHAR,1,2.5,2.5,,,1,1298,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-1.0,2.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Aron Cruickshank,84516,WR,RUTGERS,1,3.3,3.3,,,1,278,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-8.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Tauskie Dove,84318,WR,MISSOURI,1,4.9,,4.9,,1,229,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Zy McDonald,147137,QB,LA LAFAYET,1,3.3,,3.3,,1,207,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.3,0,0,,,0,1,,1,100.0,0,0,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,
John Paul Richardson,144650,WR,OKLA STATE,1,3.9,3.9,,,1,262,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,32.0,3.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,32,32.0
Maquel Haywood,144314,HB,NAVY,1,2.9,2.9,,,1,237,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,27.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Samson Evans,84228,HB,E MICHIGAN,1,2.1,2.1,,,1,160,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Shemar Thornton,84180,WR,N ILLINOIS,3,3.3,3.3,,,1,254,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,10.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,0,0,3,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0
Rudy Voss,138320,QB,S DAK ST,1,2.4,2.4,,,1,292,0.0,1,1,5.0,2.4,0,0,0.0,0.0,0,0,,1,100.0,0,0,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,0,0,0,,0.0,,0,0,0,0,0,0,,0,
